132,F,2.2941176470588234
132,M,2.5405405405405403
133,M,1.0
134,F,4.0
134,M,4.0
135,F,2.9166666666666665
135,M,2.7889908256880735
136,F,3.4
136,M,3.0
137,F,2.0
137,M,3.1818181818181817
138,F,1.0
138,M,4.0
139,F,4.0
140,F,3.3333333333333335
140,M,2.96875
141,F,3.726890756302521
141,M,3.454954954954955
142,M,1.0
144,F,3.4461538461538463
144,M,3.3696369636963697
145,F,3.5625
145,M,3.2696969696969695
146,F,3.6
146,M,2.0
147,F,3.6875
147,M,3.488721804511278
148,F,2.5384615384615383
148,M,3.1
149,F,3.8461538461538463
149,M,3.764705882352941
150,F,4.054878048780488
150,M,4.080173347778982
151,F,3.5517241379310347
151,M,3.6014669926650367
152,F,2.9523809523809526
152,M,3.0208333333333335
153,F,2.9012345679012346
153,M,2.5739837398373986
154,F,3.688888888888889
154,M,3.7398373983739837
155,F,3.56
155,M,3.3548387096774195
156,F,3.75
156,M,3.4782608695652173
157,F,2.896551724137931
157,M,2.7025316455696204
158,F,3.2911392405063293
158,M,2.8444444444444446
159,F,3.3125
159,M,3.28
160,F,2.3473684210526318
160,M,2.217021276595745
161,F,3.601449275362319
161,M,3.7508038585209005
162,F,3.936936936936937
162,M,4.1
163,F,3.1724137931034484
163,M,3.512141280353201
164,F,3.392523364485981
164,M,3.636029411764706
165,F,3.4615384615384617
165,M,3.577683615819209
166,F,2.5714285714285716
166,M,2.425531914893617
167,F,3.5
167,M,3.6666666666666665
168,F,3.1826086956521737
168,M,2.8421052631578947
169,F,2.34375
169,M,1.8888888888888888
170,F,3.2459016393442623
170,M,3.123076923076923
171,F,3.5357142857142856
171,M,3.5846153846153848
172,F,2.6545454545454548
172,M,2.56575682382134
173,F,2.3857142857142857
173,M,2.2975708502024292
174,F,2.2666666666666666
174,M,2.3181818181818183
175,F,3.4814814814814814
175,M,3.4759036144578315
176,F,4.06
176,M,3.870967741935484
177,F,2.8125
177,M,2.7235772357723578
178,F,3.5
178,M,3.4705882352941178
179,F,2.3333333333333335
179,M,2.0
180,F,3.4347826086956523
180,M,3.5766016713091924
181,F,1.7777777777777777
181,M,1.5733333333333333
182,F,3.282051282051282
182,M,2.6
183,F,3.142857142857143
183,M,3.590909090909091
184,F,3.1666666666666665
184,M,3.4
185,F,3.0991735537190084
185,M,2.8080357142857144
186,F,2.7
186,M,2.801526717557252
187,F,3.186046511627907
187,M,3.274193548387097
188,F,2.9722222222222223
188,M,3.279220779220779
189,F,3.0
189,M,3.6666666666666665
190,F,3.642857142857143
190,M,3.7916666666666665
191,F,2.76
191,M,2.32
192,F,2.0
192,M,4.0
193,F,1.709090909090909
193,M,2.1666666666666665
194,F,3.7719298245614037
194,M,3.75
195,F,2.967741935483871
195,M,2.676056338028169
196,F,2.661764705882353
196,M,2.8464730290456433
197,F,3.4285714285714284
197,M,2.8
198,F,3.125
198,M,3.321904761904762
199,F,3.9347826086956523
199,M,3.732394366197183
200,F,1.4
200,M,3.142857142857143
201,F,2.3636363636363638
201,M,2.772727272727273
202,F,2.5714285714285716
202,M,2.4782608695652173
203,F,3.486842105263158
203,M,2.795275590551181
204,F,2.782608695652174
204,M,2.938888888888889
205,F,3.606060606060606
205,M,3.6153846153846154
206,F,3.903225806451613
206,M,3.5294117647058822
207,F,3.1166666666666667
207,M,3.1515151515151514
208,F,2.5934959349593494
208,M,2.640151515151515
209,F,2.75
209,M,2.409090909090909
210,M,3.1463414634146343
211,F,3.588235294117647
211,M,3.5294117647058822
212,F,2.0
212,M,1.8888888888888888
213,F,4.069767441860465
213,M,4.05
214,F,4.6
214,M,4.173913043478261
215,F,3.676056338028169
215,M,3.9101123595505616
216,F,3.141025641025641
216,M,3.1949458483754514
217,F,2.24
217,M,2.871794871794872
218,F,3.198019801980198
218,M,3.0531914893617023
219,F,2.909090909090909
219,M,3.4545454545454546
220,F,1.75
220,M,1.8333333333333333
222,F,3.6666666666666665
222,M,3.366412213740458
223,F,3.746875
223,M,4.0054945054945055
224,F,3.462962962962963
224,M,3.3392857142857144
225,F,3.1228070175438596
225,M,3.1878172588832485
226,M,2.0
227,F,2.5384615384615383
227,M,2.689655172413793
228,F,1.0
228,M,2.25
229,F,3.423076923076923
229,M,3.524390243902439
230,F,3.4237288135593222
230,M,3.4675324675324677
231,F,2.697986577181208
231,M,3.336594911937378
232,F,4.095890410958904
232,M,4.06
233,F,3.8684210526315788
233,M,3.563451776649746
234,F,2.3333333333333335
234,M,2.192982456140351
235,F,3.6008583690987126
235,M,3.729106628242075
236,F,3.5357142857142856
236,M,3.0569620253164556
237,F,3.0297029702970297
237,M,2.9358974358974357
238,F,3.1666666666666665
238,M,2.6
239,F,3.0384615384615383
239,M,2.8017241379310347
240,F,2.272727272727273
240,M,2.8529411764705883
241,F,3.3076923076923075
241,M,3.3125
242,F,3.606060606060606
242,M,3.425531914893617
243,F,3.0
243,M,1.875
244,F,2.0
244,M,1.875
245,F,2.75
245,M,3.142857142857143
246,F,4.265432098765432
246,M,4.166064981949458
247,F,3.903409090909091
247,M,3.8438538205980066
248,F,2.9622641509433962
248,M,2.8823529411764706
249,F,3.8415841584158414
249,M,3.70625
250,F,2.25
250,M,2.727272727272727
251,F,4.0
251,M,3.1875
252,F,3.3055555555555554
252,M,3.2466367713004485
253,F,3.5027932960893855
253,M,3.5313059033989265
254,F,3.2142857142857144
254,M,3.0
255,F,1.75
255,M,2.0806451612903225
256,F,2.7777777777777777
256,M,2.6097560975609757
257,F,3.5357142857142856
257,M,3.127906976744186
258,F,2.8
258,M,2.2788461538461537
259,F,2.8
259,M,2.8505747126436782
260,F,4.302936630602782
260,M,4.495307167235495
261,F,3.8705882352941177
261,M,3.3217391304347825
262,F,3.808080808080808
262,M,3.958904109589041
263,F,4.0
263,M,3.789473684210526
264,F,1.0
264,M,3.75
265,F,4.078947368421052
265,M,3.816279069767442
266,F,3.4954954954954953
266,M,3.393374741200828
267,F,3.0
267,M,2.6513761467889907
268,F,3.5
268,M,3.347826086956522
269,F,3.607142857142857
269,M,3.4444444444444446
270,F,3.1607142857142856
270,M,2.739130434782609
271,F,3.2903225806451615
271,M,3.0
272,F,3.746153846153846
272,M,3.7154150197628457
273,F,3.04
273,M,2.8608247422680413
274,F,2.3333333333333335
274,M,2.4
275,F,2.5
275,M,2.5535714285714284
276,F,2.7032967032967035
276,M,2.6861313868613137
277,F,3.3
277,M,3.118181818181818
278,F,2.933333333333333
278,M,2.64
279,F,3.76
279,M,3.6666666666666665
280,F,3.55
280,M,3.5789473684210527
281,F,3.535211267605634
281,M,3.697530864197531
282,F,3.511111111111111
282,M,3.016
283,F,2.5
283,M,3.142857142857143
286,F,3.0
287,F,3.4285714285714284
287,M,2.642857142857143
288,F,3.192982456140351
288,M,3.13481228668942
289,F,3.488888888888889
289,M,3.1470588235294117
290,F,4.155555555555556
290,M,3.8292682926829267
291,F,2.2222222222222223
291,M,2.2051282051282053
292,F,3.303448275862069
292,M,3.260204081632653
293,F,3.973684210526316
293,M,4.1405184174624825
294,F,3.210526315789474
294,M,3.0
295,F,2.5
295,M,2.8947368421052633
296,F,4.071955719557195
296,M,4.346838551258441
297,F,4.666666666666667
297,M,2.92
298,F,4.153846153846154
298,M,3.6
299,F,3.8275862068965516
299,M,3.6228070175438596
300,F,3.731958762886598
300,M,3.7690802348336594
301,F,3.3684210526315788
301,M,3.25
302,F,3.9166666666666665
302,M,3.6842105263157894
303,F,3.0425531914893615
303,M,2.967654986522911
304,F,2.888888888888889
304,M,3.230769230769231
305,F,2.4523809523809526
305,M,2.5294117647058822
306,F,4.243478260869566
306,M,4.219178082191781
307,F,4.108433734939759
307,M,4.09375
308,F,3.9855072463768115
308,M,3.954887218045113
309,F,3.625
309,M,3.75
310,F,2.3333333333333335
310,M,3.0
311,M,3.0
312,F,2.5416666666666665
312,M,2.409090909090909
313,F,3.0
313,M,2.8
314,F,3.8947368421052633
314,M,3.8225806451612905
315,F,2.7142857142857144
315,M,2.647482014388489
316,F,3.602272727272727
316,M,3.4691489361702126
317,F,3.3333333333333335
317,M,3.1327433628318584
318,F,4.539074960127592
318,M,4.560625
319,F,3.8904109589041096
319,M,3.895
320,F,3.888888888888889
320,M,3.217391304347826
321,F,3.6666666666666665
321,M,3.810810810810811
322,F,3.738095238095238
322,M,3.7065868263473054
324,F,4.333333333333333
324,M,3.888888888888889
325,F,1.6666666666666667
325,M,2.558139534883721
326,F,4.375
326,M,4.333333333333333
327,F,2.9014084507042255
327,M,2.543554006968641
328,F,3.0
328,M,3.125984251968504
329,F,3.5502958579881656
329,M,3.341047503045067
330,F,3.1052631578947367
330,M,2.6769230769230767
331,F,3.2
331,M,3.0625
332,F,2.4722222222222223
332,M,2.568
333,F,3.1707317073170733
333,M,3.5853658536585367
334,F,3.7435897435897436
334,M,3.92
335,F,3.625
335,M,3.4545454545454546
336,M,2.6842105263157894
337,F,3.879668049792531
337,M,3.8207964601769913
338,F,2.914285714285714
338,M,2.8763440860215055
339,F,3.636065573770492
339,M,3.385869565217391
340,F,3.388888888888889
340,M,3.242424242424242
341,F,3.6666666666666665
341,M,4.0
342,F,3.6623931623931623
342,M,3.6901408450704225
343,F,2.64
343,M,2.1176470588235294
344,F,3.0
344,M,3.1979166666666665
345,F,3.989071038251366
345,M,3.6888111888111887
346,F,3.6
346,M,3.5
347,F,3.0714285714285716
347,M,3.21875
348,F,3.681159420289855
348,M,3.7066246056782335
349,F,3.6153846153846154
349,M,3.7511574074074074
350,F,3.508771929824561
350,M,3.3343023255813953
351,F,3.523489932885906
351,M,3.0925925925925926
352,F,3.4444444444444446
352,M,3.0
353,F,3.2291666666666665
353,M,3.4983050847457626
354,F,2.875
354,M,3.2203389830508473
355,F,2.5384615384615383
355,M,2.292079207920792
356,F,4.045031055900621
356,M,4.105806451612903
357,F,3.8343815513626835
357,M,3.6865079365079363
358,F,3.5185185185185186
358,M,3.087719298245614
359,F,3.4444444444444446
359,M,3.0
360,F,2.5952380952380953
360,M,2.447058823529412
361,F,3.4827586206896552
361,M,3.375
362,F,3.4642857142857144
362,M,3.3096774193548386
363,F,4.4
363,M,4.190476190476191
364,F,3.941358024691358
364,M,3.8281053952321202
365,F,3.3684210526315788
365,M,3.0961538461538463
366,F,2.761904761904762
366,M,2.8325358851674642
367,F,3.0818505338078293
367,M,3.34075723830735
368,F,3.5098039215686274
368,M,3.526964560862866
369,F,3.5
369,M,3.1944444444444446
370,F,2.671875
370,M,2.939655172413793
371,F,3.1538461538461537
371,M,3.1904761904761907
372,F,3.3691275167785233
372,M,3.039426523297491
373,F,3.96
373,M,3.831730769230769
374,F,2.2363636363636363
374,M,2.0625
375,F,3.230769230769231
375,M,3.5
376,F,3.4186046511627906
376,M,3.1893939393939394
377,F,3.6363636363636362
377,M,3.5422365245374094
378,F,2.8870967741935485
378,M,2.8974358974358974
379,F,3.22
379,M,2.8471502590673574
380,F,3.625386996904025
380,M,3.636954503249768
381,F,3.4591836734693877
381,M,3.088495575221239
382,F,3.074074074074074
382,M,2.8990825688073394
383,F,3.1470588235294117
383,M,3.2838983050847457
384,F,2.5
384,M,2.9210526315789473
385,F,3.5
385,M,3.375
386,F,3.0
386,M,2.4
387,F,2.4285714285714284
387,M,2.768421052631579
388,F,3.423076923076923
388,M,3.7183098591549295
389,F,4.0
389,M,3.5384615384615383
390,F,4.0
390,M,3.490566037735849
391,F,3.5454545454545454
391,M,3.1724137931034484
392,F,3.5
392,M,2.6666666666666665
393,F,2.25
393,M,1.824742268041237
394,F,5.0
394,M,3.588235294117647
396,F,4.0
397,F,3.0
397,M,2.2222222222222223
398,F,4.0
401,M,3.0
402,M,3.0
404,F,4.0
404,M,3.6666666666666665
405,F,2.242424242424242
405,M,2.1
406,F,3.6
406,M,3.6666666666666665
407,F,2.515151515151515
407,M,2.99375
408,F,3.269230769230769
408,M,3.347826086956522
409,F,3.1666666666666665
409,M,3.0
410,F,3.0
410,M,2.878531073446328
411,F,3.6666666666666665
411,M,2.3
412,F,3.827067669172932
412,M,3.3395061728395063
413,F,2.450980392156863
413,M,2.551546391752577
414,F,3.1363636363636362
414,M,2.5
415,F,2.5365853658536586
415,M,2.463768115942029
416,F,2.7333333333333334
416,M,2.364864864864865
417,F,3.278688524590164
417,M,3.5714285714285716
418,F,2.7142857142857144
418,M,2.4545454545454546
419,F,2.3
419,M,2.1666666666666665
420,F,2.8653846153846154
420,M,2.4433333333333334
421,F,3.696969696969697
421,M,3.180327868852459
422,F,2.8421052631578947
422,M,3.263157894736842
423,F,3.1739130434782608
423,M,3.101010101010101
424,F,2.7777777777777777
424,M,2.5757575757575757
425,F,3.888888888888889
425,M,3.4
426,F,3.1
426,M,3.077625570776256
427,F,2.4035087719298245
427,M,2.3486238532110093
428,F,3.8545454545454545
428,M,3.951923076923077
429,F,2.076923076923077
429,M,2.4594594594594597
430,F,2.6666666666666665
430,M,2.2666666666666666
431,F,3.3404255319148937
431,M,3.7422360248447206
432,F,2.602409638554217
432,M,2.5728155339805827
433,F,2.6
433,M,2.8421052631578947
434,F,3.0555555555555554
434,M,3.088926174496644
435,F,2.597938144329897
435,M,2.6077981651376145
436,F,2.68
436,M,2.646551724137931
437,F,2.4166666666666665
437,M,1.9615384615384615
438,F,2.896551724137931
438,M,2.5609756097560976
439,F,4.0
439,M,5.0
440,F,3.8867313915857604
440,M,3.7746478873239435
441,F,3.567741935483871
441,M,3.7336065573770494
442,F,3.0273972602739727
442,M,2.9876543209876543
443,F,3.4285714285714284
443,M,3.375
444,F,2.3548387096774195
444,M,2.26
445,F,2.642857142857143
445,M,2.604651162790698
446,F,4.202020202020202
446,M,4.006451612903226
447,F,2.764705882352941
447,M,2.142857142857143
448,F,3.3076923076923075
448,M,3.7177914110429446
449,F,4.0
449,M,3.5789473684210527
450,F,3.338235294117647
450,M,3.25625
451,F,2.926829268292683
451,M,3.292307692307692
452,F,3.142857142857143
452,M,3.4705882352941178
453,F,3.1666666666666665
453,M,3.255813953488372
454,F,3.4913793103448274
454,M,3.5692567567567566
455,F,2.9213483146067416
455,M,2.438775510204082
456,F,4.2
456,M,3.9615384615384617
457,F,4.100456621004566
457,M,4.104046242774566
458,F,2.75
458,M,3.329113924050633
459,F,2.6
459,M,2.8496240601503757
460,F,2.3636363636363638
460,M,2.2222222222222223
461,F,3.3469387755102042
461,M,3.189189189189189
462,F,3.0
462,M,2.5
463,F,2.7857142857142856
463,M,2.727272727272727
464,F,2.8
464,M,2.781094527363184
465,F,3.5714285714285716
465,M,3.220779220779221
466,F,2.557894736842105
466,M,2.8430962343096233
467,F,3.3636363636363638
467,M,3.1627906976744184
468,F,3.3142857142857145
468,M,3.242857142857143
469,F,3.2444444444444445
469,M,2.4166666666666665
470,F,1.5714285714285714
470,M,1.7741935483870968
471,F,3.4934210526315788
471,M,3.6778523489932886
472,F,2.4
472,M,2.8620689655172415
473,F,2.3846153846153846
473,M,2.192
474,F,3.751412429378531
474,M,3.841509433962264
475,F,3.892156862745098
475,M,3.9047619047619047
476,F,2.857142857142857
476,M,2.5714285714285716
477,F,3.4725274725274726
477,M,3.4615384615384617
478,F,2.6666666666666665
478,M,2.4285714285714284
479,F,2.3
479,M,2.83739837398374
480,F,3.5794066317626525
480,M,3.814197236779419
481,F,3.390625
481,M,3.378260869565217
482,F,3.6333333333333333
482,M,3.506849315068493
483,F,3.923076923076923
483,M,3.6458333333333335
484,F,3.0
484,M,2.473684210526316
485,F,2.6623376623376624
485,M,2.479905437352246
486,F,2.8
486,M,2.8205128205128207
487,F,2.8
487,M,2.5964912280701755
488,F,3.5625
488,M,3.260869565217391
489,F,2.793103448275862
489,M,2.338235294117647
490,F,3.2777777777777777
490,M,3.3435114503816794
491,F,3.547945205479452
491,M,3.194244604316547
492,F,3.679611650485437
492,M,3.7370689655172415
493,F,3.5517241379310347
493,M,3.613382899628253
494,F,3.328125
494,M,3.3494318181818183
495,F,3.625
495,M,3.323529411764706
496,F,3.0
496,M,3.2962962962962963
497,F,4.224334600760456
497,M,3.853960396039604
498,F,2.6538461538461537
498,M,2.857142857142857
499,F,2.75
499,M,2.7586206896551726
500,F,3.5348837209302326
500,M,3.3689655172413793
501,F,3.4166666666666665
501,M,3.6714285714285713
502,F,2.027027027027027
502,M,1.9067796610169492
503,F,4.333333333333333
503,M,3.5
504,F,2.3
504,M,2.994047619047619
505,F,2.6842105263157894
505,M,2.42
506,F,3.8627450980392157
506,M,3.1904761904761907
507,F,3.5535714285714284
507,M,3.515873015873016
508,F,3.950310559006211
508,M,3.8725
509,F,3.8786610878661087
509,M,3.5420054200542004
510,F,2.4545454545454546
510,M,2.3870967741935485
511,F,2.75
511,M,3.1357142857142857
512,F,2.5384615384615383
512,M,2.9281045751633985
513,F,3.0833333333333335
513,M,3.1272727272727274
514,F,3.5641025641025643
514,M,3.5223880597014925
515,F,3.975609756097561
515,M,3.8846153846153846
516,F,3.08
516,M,2.8181818181818183
517,F,3.0652173913043477
517,M,3.1904761904761907
518,F,2.6944444444444446
518,M,2.3805309734513274
519,F,2.3157894736842106
519,M,1.901639344262295
520,F,3.125
520,M,2.8633093525179856
521,F,3.25
521,M,3.3917525773195876
522,F,3.6
522,M,3.5616438356164384
523,F,3.7560975609756095
523,M,3.6052631578947367
524,F,3.5533980582524274
524,M,3.6327077747989276
525,F,3.111111111111111
525,M,3.25
526,F,4.0
526,M,2.2857142857142856
527,F,4.56260162601626
527,M,4.49141503848431
528,F,2.3636363636363638
528,M,2.543859649122807
529,F,3.983240223463687
529,M,3.975970425138632
530,M,3.5
531,F,3.911242603550296
531,M,3.6272189349112427
532,F,3.104761904761905
532,M,3.028169014084507
533,F,2.5454545454545454
533,M,2.7569060773480665
534,F,3.93859649122807
534,M,3.7674418604651163
535,F,3.9615384615384617
535,M,3.766816143497758
536,F,3.0
536,M,3.225
537,F,3.018181818181818
537,M,3.098684210526316
538,F,3.807017543859649
538,M,3.8308457711442787
539,F,3.949333333333333
539,M,3.644844517184943
540,F,2.0256410256410255
540,M,2.276923076923077
541,F,4.086538461538462
541,M,4.3125
542,F,3.0754716981132075
542,M,2.5359477124183005
543,F,3.4095744680851063
543,M,3.374493927125506
544,F,2.923076923076923
544,M,2.6120689655172415
545,M,2.0
546,F,2.1636363636363636
546,M,1.8203389830508474
547,F,2.8181818181818183
547,M,2.8849557522123894
548,F,2.4285714285714284
548,M,2.5538461538461537
549,F,3.7954545454545454
549,M,3.831858407079646
550,F,3.171875
550,M,2.9298245614035086
551,F,3.646840148698885
551,M,3.7441540577716643
552,F,3.4074074074074074
552,M,3.182741116751269
553,F,3.7529411764705882
553,M,3.8952991452991452
554,F,2.5714285714285716
554,M,2.6315789473684212
555,F,3.704
555,M,3.9812382739212007
556,F,4.148148148148148
556,M,4.247619047619048
557,M,4.5
558,F,3.1463414634146343
558,M,2.5106382978723403
559,F,3.0
559,M,3.0
560,F,3.5
560,M,4.0
561,M,3.6153846153846154
562,F,3.8588235294117648
562,M,3.7662337662337664
563,F,2.6666666666666665
563,M,3.5454545454545454
564,F,2.0
564,M,2.3076923076923075
565,F,2.8333333333333335
565,M,3.1636363636363636
566,F,3.0
566,M,2.875
567,F,3.3333333333333335
567,M,3.6363636363636362
568,F,4.1
568,M,3.76
569,F,3.0833333333333335
569,M,2.8815789473684212
570,F,4.0
570,M,3.0526315789473686
571,F,3.611111111111111
571,M,3.5625
572,M,3.0
573,F,4.125
573,M,3.1538461538461537
574,F,3.5434782608695654
574,M,3.4108527131782944
575,F,3.2758620689655173
575,M,2.6538461538461537
576,M,3.0
577,F,3.1666666666666665
577,M,2.806451612903226
578,M,4.5
579,M,2.0
580,F,3.3846153846153846
580,M,3.138888888888889
581,F,4.0
581,M,4.0813953488372094
582,M,3.0
583,F,3.875
583,M,3.6
584,M,4.0
585,F,2.9365079365079363
585,M,2.893835616438356
586,F,3.1971153846153846
586,M,3.107066381156317
587,F,3.6986666666666665
587,M,3.3951935914552736
588,F,3.857142857142857
588,M,3.7564935064935066
589,F,3.7850877192982457
589,M,4.115367077063383
590,F,3.9226519337016574
590,M,3.9127640036730944
591,M,2.0
592,F,3.482638888888889
592,M,3.63079615048119
593,F,4.2719546742209635
593,M,4.381944444444445
594,F,3.8764940239043826
594,M,3.830078125
595,F,4.054945054945055
595,M,3.7974137931034484
596,F,3.6866666666666665
596,M,3.778735632183908
597,F,3.8469135802469134
597,M,3.511700468018721
598,F,4.0
598,M,4.666666666666667
599,F,3.6363636363636362
599,M,4.128099173553719
600,F,3.4
600,M,2.92
601,M,3.0
602,F,3.7777777777777777
602,M,4.21875
603,F,2.8846153846153846
603,M,3.09375
605,F,3.355371900826446
605,M,3.2666666666666666
606,F,2.3157894736842106
606,M,2.2027027027027026
607,M,2.0
608,F,4.21765601217656
608,M,4.267780172413793
609,F,3.0
609,M,2.659090909090909
610,F,3.4225352112676055
610,M,3.563071297989031
611,F,2.6666666666666665
611,M,2.4479166666666665
612,F,2.25
612,M,2.4727272727272727
613,F,3.8392857142857144
613,M,3.1923076923076925
614,F,2.6666666666666665
614,M,2.6666666666666665
615,F,4.1
615,M,4.0212765957446805
616,F,3.5
616,M,3.264367816091954
617,F,4.6
617,M,3.25
618,F,3.0
618,M,1.4
619,F,2.8
619,M,2.5
621,F,4.083333333333333
621,M,3.566666666666667
623,F,3.0
623,M,3.0
624,F,4.0
626,F,4.0
626,M,2.1666666666666665
627,F,3.71875
627,M,3.561797752808989
628,F,3.956896551724138
628,M,3.8780487804878048
630,F,4.0
630,M,2.6666666666666665
631,F,2.4
631,M,1.92
632,F,4.0
632,M,4.0
633,F,3.5714285714285716
633,M,3.6153846153846154
634,F,3.0
634,M,1.0
635,F,3.782608695652174
635,M,3.5555555555555554
637,F,2.888888888888889
637,M,2.4918032786885247
638,F,3.3333333333333335
638,M,3.0
639,F,3.15
639,M,2.4310344827586206
640,F,2.727272727272727
640,M,2.6530612244897958
641,F,1.0
642,M,2.0
643,M,2.0
644,M,2.0
645,F,3.6
645,M,3.6
647,F,3.52991452991453
647,M,3.5617283950617282
648,F,3.449685534591195
648,M,3.4284532671629444
649,F,4.2
649,M,4.181818181818182
650,F,3.8
650,M,3.1363636363636362
